codigo;data_publicacao;titulo;palavra;fonte;url;palavras;meio;data_investimento
2520175;31/03/2025 00:00;Avança projeto de ampliação da estação de Várzea Paulista;ampliação, construção, construir, implantação;Jornal da Cidade de Bauru - JCNET;https://sampi.net.br/bauru/noticias/2893852/jundiai/2025/03/avanca-projeto-de-ampliacao-da-estacao-de-varzea-paulista;ampliação, construção, construir, implantação;Portais;31/03/2025 19:58
2520158;31/03/2025 00:00;Ecorodovias assume concessão da Novo Raposo e inicia cobrança de pedágio;concessão;Valor Econômico;https://valor.globo.com/empresas/noticia/2025/03/31/ecorodovias-assume-concesso-da-novo-raposo-e-inicia-cobrana-de-pedgio.ghtml;concessão;Portais;31/03/2025 21:17
2520120;31/03/2025 00:00;Hospital de Clínicas de Campo Limpo Paulista tem novo capítulo;ampliou, investimento;Jornal da Cidade de Bauru - JCNET;https://sampi.net.br/bauru/noticias/2893665/estudio-jj/2025/03/hospital-de-clinicas-de-campo-limpo-paulista-tem-novo-capitulo;ampliou, investimento;Portais;31/03/2025 21:28
2519833;30/03/2025 00:00;Lions Clube de Piracicaba completa 70 anos de voluntariado;construção, inaugura, investe;Jornal da Cidade de Bauru - JCNET;https://sampi.net.br/bauru/noticias/2893362/cidade/2025/03/lions-clube-de-piracicaba-completa-70-anos-de-voluntariado;construção, inaugura, investe;Portais;31/03/2025 21:29
2519626;30/03/2025 00:00;Rodovia começará a ser duplicada neste semestre;investimento;O Imparcial Online;https://www.imparcial.com.br/noticias/rodovia-comecara-a-ser-duplicada-neste-semestre,71898;investimento;Portais;31/03/2025 21:31
2519836;30/03/2025 00:00;Castelinho tem alça fechada para obra em Botucatu;implantação;Jornal da Cidade de Bauru - JCNET;https://sampi.net.br/bauru/noticias/2893723/regional/2025/03/castelinho-tem-alca-fechada-para-obra-em-botucatu;implantação;Portais;01/04/2025 09:45
2519837;30/03/2025 00:00;Sorri-Bauru inaugura três novos espaços no Centro de Reabilitação;inaugurou, investimentos;Jornal da Cidade de Bauru - JCNET;https://sampi.net.br/bauru/noticias/2893721/geral/2025/03/sorribauru-inaugura-tres-novos-espacos-no-centro-de-reabilitacao;inaugurou, investimentos;Portais;01/04/2025 09:51
2519448;28/03/2025 00:00;Enel quer prorrogar concessão de distribuição de energia em São Paulo por 30 anos;concessão;Valor Econômico;https://valor.globo.com/empresas/noticia/2025/03/28/enel-quer-prorrogar-concessao-de-distribuicao-de-energia-em-sao-paulo-por-30-anos.ghtml;concessão;Portais;01/04/2025 09:55
2519233;28/03/2025 00:00;H&M abre três lojas no Brasil em 2025, perto do fim do ano;abrir;Valor Econômico;https://valor.globo.com/empresas/noticia/2025/03/28/handm-abre-tres-lojas-no-brasil-em-2025-perto-do-fim-do-ano.ghtml;abrir;Portais;01/04/2025 10:02
2519561;29/03/2025 00:00;Cafeteria e gatos para adoções;abrir;O Vale;https://sampi.net.br/ovale/noticias/2893580/tribuna_do_leitor/2025/03/cafeteria-e-gatos-para-adocoes;abrir;Portais;01/04/2025 10:04
2519834;30/03/2025 00:00;Lions Clube de Piracicaba completa 70 anos de voluntariado;construção, inaugura, investe;O Vale;https://sampi.net.br/ovale/noticias/2893362/cidade/2025/03/lions-clube-de-piracicaba-completa-70-anos-de-voluntariado;construção, inaugura, investe;Portais;01/04/2025 10:04
2519838;30/03/2025 00:00;Castelinho tem alça fechada para obra em Botucatu;implantação;O Vale;https://sampi.net.br/ovale/noticias/2893723/regional/2025/03/castelinho-tem-alca-fechada-para-obra-em-botucatu;implantação;Portais;01/04/2025 10:05
2519839;30/03/2025 00:00;Sorri-Bauru inaugura três novos espaços no Centro de Reabilitação;inaugurou, investimentos;O Vale;https://sampi.net.br/ovale/noticias/2893721/bauru-e-regiao/2025/03/sorribauru-inaugura-tres-novos-espacos-no-centro-de-reabilitacao;inaugurou, investimentos;Portais;01/04/2025 10:05
2520122;31/03/2025 00:00;Hospital de Clínicas de Campo Limpo Paulista tem novo capítulo;ampliou, investimento;O Vale;https://sampi.net.br/ovale/noticias/2893665/estudio-jj/2025/03/hospital-de-clinicas-de-campo-limpo-paulista-tem-novo-capitulo;ampliou, investimento;Portais;01/04/2025 10:06
2519212;28/03/2025 00:00;"H&M confirma primeira loja do Brasil no Shopping Iguatemi até final do ano; País terá outras duas";expansão, investimentos, abrir;Estadão;https://www.estadao.com.br/economia/negocios/hm-confirma-abertura-primeira-loja-brasil-shopping-iguatemi-final-deste-ano-veja-onde-serao-outras-duas-lojas-nprei/;expansão, investimentos, abrir;Portais;01/04/2025 10:10
2520564;01/04/2025 00:00;Blanver vai investir em nova fábrica para medicamento de HIV;ampliar, construir, investir;Valor Econômico;https://valor.globo.com/empresas/noticia/2025/04/01/blanver-vai-investir-em-nova-fabrica-para-medicamento-de-hiv.ghtml;ampliar, construir, investir;Portais;01/04/2025 15:06
2521227;02/04/2025 00:00;Netflix investe R$ 5 milhões na reforma da Cinemateca Brasileira;ampliação;Valor Econômico;https://valor.globo.com/empresas/marketing/noticia/2025/04/02/netflix-investe-r-5-milhoes-na-reforma-da-cinemateca-brasileira.ghtml;ampliação;Portais;03/04/2025 09:59
2513842;16/03/2025 00:00;Trem que liga a capital ao aeroporto de Guarulhos passará a sair da Luz devido a obras;inaugura;Folha de S. Paulo;https://www1.folha.uol.com.br/cotidiano/2025/03/trem-que-liga-a-capital-ao-aeroporto-de-guarulhos-passara-a-sair-da-luz-devido-a-obras.shtml;inaugura, inauguração;Portais;03/04/2025 10:00
2513868;16/03/2025 00:00;Campinas registra aumento na abertura de empresas em 2024;inaugurou;O Vale;https://sampi.net.br/ovale/noticias/2889766/campinas/2025/03/campinas-registra-aumento-na-abertura-de-empresas-em-2024;inaugurou, inovação, investimentos;Portais;03/04/2025 10:04
2513865;16/03/2025 00:00;Campinas registra aumento na abertura de empresas em 2024;inaugurou;Jornal da Cidade de Bauru - JCNET;https://sampi.net.br/bauru/noticias/2889766/campinas/2025/03/campinas-registra-aumento-na-abertura-de-empresas-em-2024;inaugurou, inovação, investimentos;Portais;03/04/2025 10:11
2510989;08/03/2025 00:00;"Herdeira da Queijos Scala quer levar empresa da 'porteira para fora'; veja vídeo";comprar, expandir, expansão, inovação;Folha de S. Paulo;https://www1.folha.uol.com.br/mercado/2025/03/herdeira-da-queijos-scala-quer-levar-empresa-da-porteira-para-fora-veja-video.shtml;comprar, expandir, expansão, inovação;Portais;03/04/2025 10:58
2511010;08/03/2025 00:00;Antigo prédio do Extra vai abrir nova megaloja em São José;inaugura, inauguração, concessão, abrir;O Vale;https://sampi.net.br/ovale/noticias/2889249/vale-do-paraiba/2025/03/antigo-predio-do-extra-vai-abrir-nova-megaloja-em-sao-jose;inaugura, inauguração, concessão, abrir;Portais;03/04/2025 11:09
2511009;08/03/2025 00:00;Antigo prédio do Extra vai abrir nova megaloja em São José;inaugura, inauguração, concessão, abrir;O Vale;https://sampi.net.br/ovale/noticias/2889249/cidades/2025/03/antigo-predio-do-extra-vai-abrir-nova-megaloja-em-sao-jose;inaugura, inauguração, concessão, abrir;Portais;03/04/2025 11:12
2511430;10/03/2025 00:00;Estrada da Serrinha: Cabreúva recebe R$ 48,9 mi para melhorias;ampliação, implantação, investimento, investimentos;O Vale;https://sampi.net.br/ovale/noticias/2889441/regiao/2025/03/estrada-da-serrinha-cabreuva-recebe-r-489-mi-para-melhorias;ampliação, implantação, investimento, investimentos;Portais;03/04/2025 11:14
2511429;10/03/2025 00:00;Estrada da Serrinha: Cabreúva recebe R$ 48,9 mi para melhorias;ampliação, implantação, investimento, investimentos;Jornal da Cidade de Bauru - JCNET;https://sampi.net.br/bauru/noticias/2889441/regiao/2025/03/estrada-da-serrinha-cabreuva-recebe-r-489-mi-para-melhorias;ampliação, implantação, investimento, investimentos;Portais;03/04/2025 11:14
2511432;10/03/2025 00:00;Unimed Bauru inaugura Cãonil para os 'estagiários' do Noroeste;construiu, investimentos, reforma;O Vale;https://sampi.net.br/ovale/noticias/2889442/esporte/2025/03/unimed-bauru-inaugura-caonil-para-os-estagiarios-do-noroeste;construiu, investimentos, reforma;Portais;03/04/2025 12:15
2511875;11/03/2025 00:00;Iguatemi confirma compra de participações nos shoppings Pátio Higienópolis e Pátio Paulista;aquisição, compra, investimento, investimentos;Folha de S. Paulo;https://www1.folha.uol.com.br/mercado/2025/03/iguatemi-confirma-compra-de-participacoes-nos-shoppings-patio-higienopolis-e-patio-paulista.shtml;aquisição, compra, investimento, investimentos;Portais;03/04/2025 12:18
2511902;11/03/2025 00:00;Iguatemi anuncia investimentos de R$ 1,5 bi nos shoppings Higienópolis e Paulista;aquisição, compra, investimento, investimentos;Estadão;https://www.estadao.com.br/economia/negocios/iguatemi-anuncia-investimentos-shoppings-higienopolis-paulista/;aquisição, compra, investimento, investimentos;Portais;03/04/2025 12:18
2511739;11/03/2025 00:00;Governo Tarcísio aumenta R$ 1 bi de investimento na concessão de rodovia do ?corredor do agro?;ampliação, investimento, investimentos, concessão;Estadão;https://www.estadao.com.br/politica/coluna-do-estadao/governo-tarcisio-aumenta-r-1-bi-de-investimento-na-concessao-de-rodovia-do-corredor-do-agro/;ampliação, investimento, investimentos, concessão;Portais;03/04/2025 12:24
2511919;11/03/2025 00:00;Número de leitos abertos pela Rede D?Or neste ano será bem superior ao de 2024, diz presidente;abrir;Valor Econômico;https://valor.globo.com/empresas/noticia/2025/03/11/numero-de-leitos-abertos-pela-rede-dor-neste-ano-sera-bem-superior-ao-de-2024-diz-presidente.ghtml;abrir;Portais;03/04/2025 12:26
2512430;12/03/2025 00:00;FMJ e Horiba firmam parceria inédita para pesquisas científicas;inovação;Jornal da Cidade de Bauru - JCNET;https://sampi.net.br/bauru/noticias/2889979/jundiai/2025/03/fmj-e-horiba-firmam-parceria-inedita-para-pesquisas-cientificas;inovação;Portais;03/04/2025 12:27
2512431;12/03/2025 00:00;FMJ e Horiba firmam parceria inédita para pesquisas científicas;inovação;O Vale;https://sampi.net.br/ovale/noticias/2889979/jundiai/2025/03/fmj-e-horiba-firmam-parceria-inedita-para-pesquisas-cientificas;inovação;Portais;03/04/2025 12:27
2512434;12/03/2025 00:00;?Chefe do Benefício?, chinês Alex Ye vai alugar shopping em SJC;revitalização;O Vale;https://sampi.net.br/ovale/noticias/2889987/economia/2025/03/chefe-do-beneficio-chines-alex-ye-vai-alugar-shopping-em-sjc;revitalização;Portais;03/04/2025 12:29
2512433;12/03/2025 00:00;?Chefe do Benefício?, chinês Alex Ye vai alugar shopping em SJC;revitalização;O Vale;https://sampi.net.br/ovale/noticias/2889987/vale-do-paraiba/2025/03/chefe-do-beneficio-chines-alex-ye-vai-alugar-shopping-em-sjc;revitalização;Portais;03/04/2025 12:29
2512432;12/03/2025 00:00;?Chefe do Benefício?, chinês Alex Ye vai alugar shopping em SJC;revitalização;Jornal da Cidade de Bauru - JCNET;https://sampi.net.br/bauru/noticias/2889987/vale-do-paraiba/2025/03/chefe-do-beneficio-chines-alex-ye-vai-alugar-shopping-em-sjc;revitalização;Portais;03/04/2025 12:29
2513057;13/03/2025 00:00;Volks lança SUV Tera em Taubaté e mira 3.000 empregos;expansão, investimento, investir;Diário de São Paulo;https://diariosp.com.br/noticias/volks-lanca-suv-tera-em-taubate-e-mira-3-000-empregos/32059/;expansão, investimento, investir;Portais;03/04/2025 12:29
2513033;13/03/2025 00:00;Enel espera assinar renovação de concessões de distribuição no Brasil em 2025, diz CEO;expandir, investimentos;Folha de S. Paulo;https://www1.folha.uol.com.br/mercado/2025/03/enel-espera-assinar-renovacao-de-concessoes-de-distribuicao-no-brasil-em-2025-diz-ceo.shtml;expandir, investimentos;Portais;03/04/2025 12:30
2513027;13/03/2025 00:00;Hospital do Servidor Público Estadual inaugura área em pronto-socorro para dengue;abre, desenvolver, inaugurou;Folha de S. Paulo;https://www1.folha.uol.com.br/equilibrioesaude/2025/03/hospital-do-servidor-publico-estadualinaugura-area-em-pronto-socorro-para-dengue.shtml;abre, desenvolver, inaugurou;Portais;03/04/2025 12:31
2513364;14/03/2025 00:00;Hospital do Servidor Público Estadual de SP cria unidade em pronto-socorro para pacientes com dengue;inaugurou;Estadão;https://www.estadao.com.br/saude/hospital-do-servidor-publico-estadual-de-sp-cria-unidade-em-pronto-socorro-para-pacientes-com-dengue-nprm/;inaugurou;Portais;03/04/2025 15:40
2513482;14/03/2025 00:00;Jundiaí será polo de inovação com centro tecnológico da Henkel;construção, inaugura, inauguração, inovação, instalação, investimento;O Vale;https://sampi.net.br/ovale/noticias/2890505/jundiai/2025/03/jundiai-sera-polo-de-inovacao-com-centro-tecnologico-da-henkel;construção, inaugura, inauguração, inovação, instalação, investimento;Portais;03/04/2025 15:48
2513476;14/03/2025 00:00;Jundiaí será polo de inovação com centro tecnológico da Henkel;construção, inaugura, inauguração, inovação, instalação, investimento;Jornal da Cidade de Bauru - JCNET;https://sampi.net.br/bauru/noticias/2890505/jundiai/2025/03/jundiai-sera-polo-de-inovacao-com-centro-tecnologico-da-henkel;construção, inaugura, inauguração, inovação, instalação, investimento;Portais;03/04/2025 15:48
2513438;14/03/2025 00:00;Casas Bahia inaugura megaloja com foco em experiências;inaugura, inauguração;Estadão;https://www.estadao.com.br/economia/casas-bahia-inaugura-megaloja-com-foco-em-experiencias/;inaugura, inauguração;Portais;03/04/2025 15:54
2523419;07/04/2025 00:00;"Obras de extensão da Linha 4-Amarela do Metrô de SP começam nesta segunda, 7; veja onde";ampliação, expansão, investimento;Diário da Região/São José do Rio Preto;https://www.diariodaregiao.com.br/agencia/obras-de-extens-o-da-linha-4-amarela-do-metro-de-sp-comecam-nesta-segunda-7-veja-onde-1.2051265;ampliação, expansão, investimento;Portais;07/04/2025 16:07
2523410;07/04/2025 00:00;"Obras de extensão da Linha 4-Amarela do Metrô de SP começam nesta segunda, 7; veja onde";ampliação, expansão, investimento;Estadão;https://www.estadao.com.br/sao-paulo/obras-de-extensao-da-linha-4-amarela-comecam-nesta-segunda-7-veja-onde-nprm/;ampliação, expansão, investimento;Portais;07/04/2025 16:07
2513864;16/03/2025 00:00;"Bar badalado do Rio e nos EUA abre primeira unidade em SP; conheça";abre, construção, inaugura, inauguração;Estadão;https://www.estadao.com.br/paladar/radar/bar-badalado-do-rio-e-nos-eua-abre-primeira-unidade-em-sp-conheca/;abre, construção, inaugura, inauguração;Portais;07/04/2025 16:11
2514127;17/03/2025 00:00;Ecorodovias assina contrato para assumir operações da concessão Novo Raposo;concessão;Valor Econômico;https://valor.globo.com/empresas/noticia/2025/03/17/ecorodovias-assina-contrato-para-assumir-operaes-da-concesso-novo-raposo.ghtml;concessão;Portais;07/04/2025 16:17
2514633;18/03/2025 00:00;Arena da Portuguesa terá grama sintética, hotel ao lado e custará R$ 700 milhões;construção;Estadão;https://www.estadao.com.br/esportes/futebol/arena-da-portuguesa-tera-gramado-sintetico-custara-r-600-milhoes-e-quer-receber-40-jogos-por-ano/;construção, desenvolver, inaugura, inauguração, reforma, revitalização;Portais;07/04/2025 17:06
2514849;18/03/2025 00:00;Nova unidade referência em psiquiatria é inaugurada no Vale;ampliação, inaugura, inauguração, inaugurou;Jornal da Cidade de Bauru - JCNET;https://sampi.net.br/bauru/noticias/2891200/vale-do-paraiba/2025/03/nova-unidade-referencia-em-psiquiatria-e-inaugurada-no-vale;ampliação, inaugura, inauguração, inaugurou;Portais;07/04/2025 17:07
2514850;18/03/2025 00:00;Nova unidade referência em psiquiatria é inaugurada no Vale;ampliação, inaugura, inauguração, inaugurou;O Vale;https://sampi.net.br/ovale/noticias/2891200/nossa-regiao/2025/03/nova-unidade-referencia-em-psiquiatria-e-inaugurada-no-vale;ampliação, inaugura, inauguração, inaugurou;Portais;07/04/2025 17:07
2515000;18/03/2025 00:00;BS3 Investimentos nasce com R$ 600 milhões e já planeja expansão;abertura, expansão, investimentos, abrir;Estadão;https://www.estadao.com.br/economia/coluna-do-broad/bs3-investimentos-nasce-com-r-600-milhoes-e-ja-planeja-expansao/;abertura, expansão, investimentos, abrir;Portais;07/04/2025 17:21
2514646;18/03/2025 00:00;Fundação Dom Cabral expande presença em SP com novo campus;expandir, investimento;Valor Econômico;https://valor.globo.com/empresas/noticia/2025/03/18/fundacao-dom-cabral-expande-presenca-em-sp-com-novo-campus.ghtml;expandir, investimento;Portais;07/04/2025 17:38
2515478;19/03/2025 00:00;Caraguatatuba receberá primeiro hotel internacional;construção;Jornal da Cidade de Bauru - JCNET;https://sampi.net.br/bauru/noticias/2891497/vale-do-paraiba/2025/03/caraguatatuba-recebera-primeiro-hotel-internacional;construção, empreendimento, expansão, inaugura, inauguração;Portais;08/04/2025 11:55
2515479;19/03/2025 00:00;Caraguatatuba receberá primeiro hotel internacional;construção;O Vale;https://sampi.net.br/ovale/noticias/2891497/vale-do-paraiba/2025/03/caraguatatuba-recebera-primeiro-hotel-internacional;construção, empreendimento, expansão, inaugura, inauguração;Portais;08/04/2025 12:01
2515054;19/03/2025 00:00;Laces inaugura no Iguatemi Campinas o maior salão do grupo;abre, expande, inaugura, inauguração;Jornal de Campinas;https://jornaldecampinas.com.br/laces-inaugura-no-iguatemi-campinas-o-maior-salao-do-grupo/;abre, expande, inaugura, inauguração;Portais;08/04/2025 12:08
2515092;19/03/2025 00:00;Ecorodovias prioriza ampliar contratos atuais a novos leilões;investimentos;Valor Econômico;https://valor.globo.com/empresas/noticia/2025/03/19/ecorodovias-prioriza-ampliar-contratos-atuais-a-novos-leiloes.ghtml;investimentos;Portais;08/04/2025 12:21
2515776;20/03/2025 00:00;Ex-Medley anuncia primeiro lançamento do Casa Figueira, bairro de alto padrão em Campinas;compra;Estadão;https://imoveis.estadao.com.br/cidades-inteligentes/ex-medley-anuncia-primeiro-lancamento-do-casa-figueira-bairro-de-alto-padrao-em-campinas/;compra, comprar, construção, desenvolver, empreendimento, inaugura;Portais;08/04/2025 12:30
2515875;20/03/2025 00:00;Previsão para inauguração de trem para terminais do aeroporto de Guarulhos passa para agosto;abertura;Folha de S. Paulo;https://www1.folha.uol.com.br/cotidiano/2025/03/previsao-para-inauguracao-de-trem-para-terminais-do-aeroporto-de-guarulhos-passa-para-agosto.shtml;abertura, implantação, inaugura, inauguração, instalação, concessão;Portais;08/04/2025 12:36
2516021;20/03/2025 00:00;Número de bares cresce 82% após a pandemia da Covid-19 e faz pulsar vida noturna mogiana;compra;O Diário de Mogi;https://www.odiariodemogi.net.br/canal/dd/numero-de-bares-cresce-em-mogi-apos-a-pandemia-da-covid-19-e-faz-pulsar-vida-noturna-mogiana/;compra, inaugurou;Portais;08/04/2025 12:43
2516219;21/03/2025 00:00;Coffee Break at Tiffany's;abertura;Estadão;https://www.estadao.com.br/paladar/um-cafe-para-dividir/coffee-break-at-tiffanys/;abertura;Portais;08/04/2025 12:53
2516820;23/03/2025 00:00;Mercado brasileiro de luxo cresce e desafia tendência global de desaceleração;abertura;Estadão;https://www.estadao.com.br/economia/negocios/mercado-brasileiro-luxo-desafia-tendencia-global-desaceleracao/;abertura, ampliação, ampliar, compra, comprar, expansão, inaugura, inauguração, inaugurou, inovação, investimentos, abrir;Portais;08/04/2025 12:56
2517672;25/03/2025 00:00;AgroGalaxy retoma recebimento de grãos no PR e em SP;expandir;Estadão;https://agro.estadao.com.br/economia/agrogalaxy-retoma-recebimento-de-graos-no-pr-e-em-sp;expandir;Portais;08/04/2025 16:51
2518199;26/03/2025 00:00;Governador participa de inaugurações em Piracicaba nesta quinta;construção;O Vale;https://sampi.net.br/ovale/noticias/2892942/cidade/2025/03/governador-participa-de-inauguracoes-em-piracicaba-nesta-quinta;construção, expansão, inaugura, inauguração;Portais;08/04/2025 16:52
2518340;26/03/2025 00:00;Klabin inaugura fábrica em Piracicaba e governador é esperado;inaugura;Jornal da Cidade de Bauru - JCNET;https://sampi.net.br/bauru/noticias/2893026/cidade/2025/03/klabin-inaugura-fabrica-em-piracicaba-e-governador-e-esperado;inaugura, inauguração, instalação, investe;Portais;08/04/2025 16:52
2518202;26/03/2025 00:00;Campinas inaugura Terminal BRT Vida Nova;inaugura, inauguração;O Vale;https://sampi.net.br/ovale/noticias/2892886/campinas/2025/03/campinas-inaugura-terminal-brt-vida-nova;inaugura, inauguração;Portais;08/04/2025 16:52
2519200;28/03/2025 00:00;Mercado de luxo: JHSF vai ampliar portfólio de empreendimentos em mais de 70% em cinco anos;abertura;Estadão;https://www.estadao.com.br/economia/negocios/jhsf-ampliacao-empreendimentos-mercado-de-luxo/;abertura, ampliação, ampliar, comprar, empreendimento, expansão, inaugura, inauguração, inaugurou, investimentos;Portais;08/04/2025 17:03
2519607;29/03/2025 00:00;Transformar vidas: chega em Bauru novo conceito de bem-estar;inaugura;O Vale;https://sampi.net.br/ovale/noticias/2893595/gente_negocios__propaganda/2025/03/transformar-vidas-chega-em-bauru-novo-conceito-de-bemestar;inaugura, inauguração, revitalizar;Portais;08/04/2025 17:14
2518943;28/03/2025 00:00;Trem SP-Campinas: governo de SP autoriza ampliação da Estação Água Branca;ampliar, investimentos, investir;Estadão;https://www.estadao.com.br/politica/coluna-do-estadao/trem-sp-campinas-governo-de-sp-autoriza-ampliacao-da-estacao-agua-branca/;ampliar, investimentos, investir;Portais;08/04/2025 17:18
2518713;27/03/2025 00:00;Oncoclínicas celebra colaboração comercial com Hapvida para tratamento oncológico;expansão;Diário da Região/São José do Rio Preto;https://www.diariodaregiao.com.br/agencia/oncoclinicas-celebra-colaborac-o-comercial-com-hapvida-para-tratamento-oncologico-1.2048196;expansão;Portais;08/04/2025 17:21
2518705;27/03/2025 00:00;Tarcísio fala sobre SP-304: melhorias dependem de pedágio;inaugura;O Vale;https://sampi.net.br/ovale/noticias/2893184/cidade/2025/03/tarcisio-fala-sobre-sp304-melhorias-dependem-de-pedagio;inaugura, inauguração, instalação, investimento, concessão;Portais;08/04/2025 17:21
2520868;01/04/2025 00:00;Unilever investe R$ 410 milhões em indústria e logística no Brasil;investir;Valor Econômico;https://valor.globo.com/empresas/noticia/2025/04/01/unilever-investe-r-410-milhes-em-indstria-e-logstica-no-brasil.ghtml;investir;Portais;11/04/2025 10:35
